@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute 1-1 numeric

@data
702,'2018/02/28 04:58:28:555',3,-569.839355,343.267242,1085.026611,0
703,'2018/02/28 04:58:28:585',3,-569.839355,343.267242,1085.026611,0
704,'2018/02/28 04:58:28:590',3,-569.839355,343.267242,1085.026611,0
705,'2018/02/28 04:58:28:619',3,-569.839355,343.267242,1085.026611,0
706,'2018/02/28 04:58:28:624',3,-569.839355,343.267242,1085.026611,0
707,'2018/02/28 04:58:28:652',3,-569.839355,343.267242,1085.026611,0
708,'2018/02/28 04:58:28:656',3,-569.839355,343.267242,1085.026611,0
709,'2018/02/28 04:58:28:685',3,-569.888611,343.264465,1085.153564,0
710,'2018/02/28 04:58:28:689',3,-569.888611,343.264465,1085.153564,0
711,'2018/02/28 04:58:28:719',3,-569.938354,343.271667,1085.281494,0
712,'2018/02/28 04:58:28:724',3,-569.938354,343.271667,1085.281494,0
713,'2018/02/28 04:58:28:755',3,-569.938354,343.271667,1085.281494,0
714,'2018/02/28 04:58:28:757',3,-569.938354,343.271667,1085.281494,0
715,'2018/02/28 04:58:28:784',3,-569.938354,343.271667,1085.281494,0
716,'2018/02/28 04:58:28:789',3,-569.938354,343.271667,1085.281494,0
717,'2018/02/28 04:58:28:816',3,-569.938354,343.271667,1085.281494,0
718,'2018/02/28 04:58:28:823',3,-569.938354,343.271667,1085.281494,0
719,'2018/02/28 04:58:28:839',3,-569.938354,343.271667,1085.281494,0
720,'2018/02/28 04:58:28:865',3,-570.106567,343.35849,1085.634399,0
721,'2018/02/28 04:58:28:872',3,-570.106567,343.35849,1085.634399,0
722,'2018/02/28 04:58:28:899',3,-570.106567,343.35849,1085.634399,0
723,'2018/02/28 04:58:28:908',3,-570.106567,343.35849,1085.634399,0
724,'2018/02/28 04:58:28:932',3,-570.106567,343.35849,1085.634399,0
725,'2018/02/28 04:58:28:940',3,-570.106567,343.35849,1085.634399,0
726,'2018/02/28 04:58:28:970',3,-570.097412,343.345245,1085.647949,0
727,'2018/02/28 04:58:28:974',3,-570.097412,343.345245,1085.647949,0
728,'2018/02/28 04:58:28:990',3,-570.097412,343.345245,1085.647949,0
729,'2018/02/28 04:58:29:020',3,-570.237854,343.427551,1085.944336,0
730,'2018/02/28 04:58:29:023',3,-570.237854,343.427551,1085.944336,0
731,'2018/02/28 04:58:29:040',3,-570.237854,343.427551,1085.944336,0
732,'2018/02/28 04:58:29:066',3,-570.321899,343.480194,1086.130737,0
733,'2018/02/28 04:58:29:073',3,-570.321899,343.480194,1086.130737,0
734,'2018/02/28 04:58:29:099',3,-569.90387,343.233643,1085.358398,0
735,'2018/02/28 04:58:29:105',3,-569.90387,343.233643,1085.358398,0
736,'2018/02/28 04:58:29:133',3,-569.817871,343.189545,1085.21582,0
737,'2018/02/28 04:58:29:138',3,-569.817871,343.189545,1085.21582,0
738,'2018/02/28 04:58:29:166',3,-569.817871,343.189545,1085.21582,0
739,'2018/02/28 04:58:29:175',3,-569.817871,343.189545,1085.21582,0
740,'2018/02/28 04:58:29:199',3,-569.820923,343.200745,1085.240112,0
741,'2018/02/28 04:58:29:206',3,-569.820923,343.200745,1085.240112,0
742,'2018/02/28 04:58:29:231',3,-569.510803,343.024292,1084.665405,0
743,'2018/02/28 04:58:29:240',3,-569.510803,343.024292,1084.665405,0
744,'2018/02/28 04:58:29:258',3,-569.510803,343.024292,1084.665405,0
745,'2018/02/28 04:58:29:288',3,-569.510803,343.024292,1084.665405,0
746,'2018/02/28 04:58:29:291',3,-569.510803,343.024292,1084.665405,0
747,'2018/02/28 04:58:29:323',3,-569.510803,343.024292,1084.665405,0
748,'2018/02/28 04:58:29:324',3,-569.510803,343.024292,1084.665405,0
749,'2018/02/28 04:58:29:352',3,-569.395081,342.965454,1084.458374,0
750,'2018/02/28 04:58:29:356',3,-569.395081,342.965454,1084.458374,0
751,'2018/02/28 04:58:29:386',3,-569.576111,343.08551,1084.814453,0
752,'2018/02/28 04:58:29:389',3,-569.576111,343.08551,1084.814453,0
753,'2018/02/28 04:58:29:419',3,-569.379517,342.977814,1084.449097,0
754,'2018/02/28 04:58:29:423',3,-569.379517,342.977814,1084.449097,0
755,'2018/02/28 04:58:29:450',3,-569.379517,342.977814,1084.449097,0
756,'2018/02/28 04:58:29:465',3,-569.435181,343.021576,1084.562378,0
757,'2018/02/28 04:58:29:473',3,-569.435181,343.021576,1084.562378,0
758,'2018/02/28 04:58:29:501',3,-569.318726,342.960968,1084.346191,0
759,'2018/02/28 04:58:29:506',3,-569.318726,342.960968,1084.346191,0
760,'2018/02/28 04:58:29:533',3,-569.276062,342.944092,1084.269165,0
761,'2018/02/28 04:58:29:539',3,-569.276062,342.944092,1084.269165,0
762,'2018/02/28 04:58:29:566',3,-569.276062,342.944092,1084.269165,0
763,'2018/02/28 04:58:29:574',3,-569.276062,342.944092,1084.269165,0
764,'2018/02/28 04:58:29:598',3,-569.118652,342.857178,1083.97229,0
765,'2018/02/28 04:58:29:607',3,-569.118652,342.857178,1083.97229,0
766,'2018/02/28 04:58:29:631',3,-568.766907,343.315491,1083.304199,0
767,'2018/02/28 04:58:29:640',3,-568.766907,343.315491,1083.304199,0
768,'2018/02/28 04:58:29:666',3,-568.503052,343.741364,1082.802612,0
769,'2018/02/28 04:58:29:674',3,-568.503052,343.741364,1082.802612,0
770,'2018/02/28 04:58:29:690',3,-568.503052,343.741364,1082.802612,0
771,'2018/02/28 04:58:29:723',3,-568.539917,343.602325,1082.873169,0
772,'2018/02/28 04:58:29:724',3,-568.539917,343.602325,1082.873169,0
773,'2018/02/28 04:58:29:741',3,-568.539917,343.602325,1082.873169,0
774,'2018/02/28 04:58:29:768',3,-568.539917,343.602325,1082.873169,0
775,'2018/02/28 04:58:29:774',3,-568.539917,343.602325,1082.873169,0
776,'2018/02/28 04:58:29:789',3,-568.539917,343.602325,1082.873169,0
777,'2018/02/28 04:58:29:816',3,-568.539917,343.602325,1082.873169,0
778,'2018/02/28 04:58:29:822',3,-568.539917,343.602325,1082.873169,0
779,'2018/02/28 04:58:29:839',3,-568.539917,343.602325,1082.873169,0
780,'2018/02/28 04:58:29:864',3,-568.6828,343.533752,1083.145142,0
781,'2018/02/28 04:58:29:873',3,-568.6828,343.533752,1083.145142,0
782,'2018/02/28 04:58:29:899',3,-568.6828,343.533752,1083.145142,0
783,'2018/02/28 04:58:29:905',3,-568.6828,343.533752,1083.145142,0
784,'2018/02/28 04:58:29:933',3,-568.6828,343.533752,1083.145142,0
785,'2018/02/28 04:58:29:940',3,-568.6828,343.533752,1083.145142,0
786,'2018/02/28 04:58:29:968',3,-568.6828,343.533752,1083.145142,0
787,'2018/02/28 04:58:29:973',3,-568.6828,343.533752,1083.145142,0
788,'2018/02/28 04:58:29:991',3,-568.6828,343.533752,1083.145142,0
789,'2018/02/28 04:58:30:030',3,-568.6828,343.533752,1083.145142,0
790,'2018/02/28 04:58:30:030',3,-568.6828,343.533752,1083.145142,0
791,'2018/02/28 04:58:30:053',3,-568.6828,343.533752,1083.145142,0
792,'2018/02/28 04:58:30:057',3,-568.6828,343.533752,1083.145142,0
793,'2018/02/28 04:58:30:073',3,-568.6828,343.533752,1083.145142,0
794,'2018/02/28 04:58:30:090',3,-568.6828,343.533752,1083.145142,0
795,'2018/02/28 04:58:30:122',3,-568.6828,343.533752,1083.145142,0
796,'2018/02/28 04:58:30:124',3,-568.6828,343.533752,1083.145142,0
797,'2018/02/28 04:58:30:154',3,-568.6828,343.533752,1083.145142,0
798,'2018/02/28 04:58:30:157',3,-568.6828,343.533752,1083.145142,0
799,'2018/02/28 04:58:30:174',3,-568.6828,343.533752,1083.145142,0
800,'2018/02/28 04:58:30:203',3,-568.693481,343.394928,1083.164917,0
801,'2018/02/28 04:58:30:208',3,-568.693481,343.394928,1083.164917,0
802,'2018/02/28 04:58:30:223',3,-568.693481,343.394928,1083.164917,0
803,'2018/02/28 04:58:30:253',3,-568.761414,343.301941,1083.293335,0
804,'2018/02/28 04:58:30:256',3,-568.761414,343.301941,1083.293335,0
805,'2018/02/28 04:58:30:286',3,-568.754272,343.17627,1083.278564,0
806,'2018/02/28 04:58:30:289',3,-568.754272,343.17627,1083.278564,0
807,'2018/02/28 04:58:30:320',3,-568.815552,343.10495,1083.394043,0
808,'2018/02/28 04:58:30:323',3,-568.815552,343.10495,1083.394043,0
809,'2018/02/28 04:58:30:352',3,-568.815552,343.10495,1083.394043,0
810,'2018/02/28 04:58:30:356',3,-568.815552,343.10495,1083.394043,0
811,'2018/02/28 04:58:30:384',3,-568.815552,343.10495,1083.394043,0
812,'2018/02/28 04:58:30:398',3,-568.815552,343.10495,1083.394043,0
813,'2018/02/28 04:58:30:406',3,-568.815552,343.10495,1083.394043,0
814,'2018/02/28 04:58:30:423',3,-568.815552,343.10495,1083.394043,0
815,'2018/02/28 04:58:30:453',3,-568.815552,343.10495,1083.394043,0
816,'2018/02/28 04:58:30:457',3,-568.815552,343.10495,1083.394043,0
817,'2018/02/28 04:58:30:487',3,-568.630493,343.561951,1083.040283,0
818,'2018/02/28 04:58:30:490',3,-568.630493,343.561951,1083.040283,0
819,'2018/02/28 04:58:30:522',3,-568.630493,343.561951,1083.040283,0
820,'2018/02/28 04:58:30:524',3,-568.630493,343.561951,1083.040283,0
821,'2018/02/28 04:58:30:554',3,-568.691711,343.431885,1083.155518,0
822,'2018/02/28 04:58:30:557',3,-568.691711,343.431885,1083.155518,0
823,'2018/02/28 04:58:30:587',3,-569.110901,343.532623,1083.952637,0
824,'2018/02/28 04:58:30:590',3,-569.110901,343.532623,1083.952637,0
825,'2018/02/28 04:58:30:620',3,-569.110901,343.532623,1083.952637,0
826,'2018/02/28 04:58:30:624',3,-569.110901,343.532623,1083.952637,0
827,'2018/02/28 04:58:30:652',3,-569.058594,343.365295,1083.851807,0
828,'2018/02/28 04:58:30:657',3,-569.058594,343.365295,1083.851807,0
829,'2018/02/28 04:58:30:684',3,-569.058594,343.365295,1083.851807,0
830,'2018/02/28 04:58:30:689',3,-569.058594,343.365295,1083.851807,0
831,'2018/02/28 04:58:30:718',3,-569.156738,343.304779,1084.037476,0
832,'2018/02/28 04:58:30:734',3,-569.251526,343.258148,1084.216919,0
833,'2018/02/28 04:58:30:740',3,-569.251526,343.258148,1084.216919,0
834,'2018/02/28 04:58:30:768',3,-569.251526,343.258148,1084.216919,0
835,'2018/02/28 04:58:30:774',3,-569.251526,343.258148,1084.216919,0
836,'2018/02/28 04:58:30:789',3,-569.251526,343.258148,1084.216919,0
837,'2018/02/28 04:58:30:819',3,-569.173523,343.122589,1084.067261,0
838,'2018/02/28 04:58:30:825',3,-569.173523,343.122589,1084.067261,0
839,'2018/02/28 04:58:30:852',3,-569.422058,343.19809,1084.539795,0
840,'2018/02/28 04:58:30:857',3,-569.422058,343.19809,1084.539795,0
841,'2018/02/28 04:58:30:887',3,-569.422058,343.19809,1084.539795,0
842,'2018/02/28 04:58:30:891',3,-569.422058,343.19809,1084.539795,0
843,'2018/02/28 04:58:30:920',3,-569.422058,343.19809,1084.539795,0
844,'2018/02/28 04:58:30:924',3,-569.422058,343.19809,1084.539795,0
845,'2018/02/28 04:58:30:953',3,-569.478455,343.170959,1084.646484,0
846,'2018/02/28 04:58:30:957',3,-569.478455,343.170959,1084.646484,0
847,'2018/02/28 04:58:30:987',3,-569.478455,343.170959,1084.646484,0
848,'2018/02/28 04:58:30:989',3,-569.478455,343.170959,1084.646484,0
849,'2018/02/28 04:58:31:020',3,-569.478455,343.170959,1084.646484,0
850,'2018/02/28 04:58:31:023',3,-569.478455,343.170959,1084.646484,0
851,'2018/02/28 04:58:31:051',3,-569.361938,343.051544,1084.42395,0
852,'2018/02/28 04:58:31:057',3,-569.361938,343.051544,1084.42395,0
853,'2018/02/28 04:58:31:084',3,-569.361938,343.051544,1084.42395,0
854,'2018/02/28 04:58:31:090',3,-569.361938,343.051544,1084.42395,0
855,'2018/02/28 04:58:31:118',3,-569.361938,343.051544,1084.42395,0
856,'2018/02/28 04:58:31:133',3,-569.295776,342.973053,1084.297363,0
857,'2018/02/28 04:58:31:138',3,-569.295776,342.973053,1084.297363,0
858,'2018/02/28 04:58:31:166',3,-569.19928,342.88559,1084.113037,0
859,'2018/02/28 04:58:31:173',3,-569.19928,342.88559,1084.113037,0
860,'2018/02/28 04:58:31:198',3,-569.137329,342.826996,1083.994751,0
861,'2018/02/28 04:58:31:207',3,-569.137329,342.826996,1083.994751,0
862,'2018/02/28 04:58:31:232',3,-569.027283,342.746216,1083.78479,0
863,'2018/02/28 04:58:31:241',3,-569.027283,342.746216,1083.78479,0
864,'2018/02/28 04:58:31:270',3,-569.027283,342.746216,1083.78479,0
865,'2018/02/28 04:58:31:274',3,-569.027283,342.746216,1083.78479,0
866,'2018/02/28 04:58:31:291',3,-569.027283,342.746216,1083.78479,0
867,'2018/02/28 04:58:31:321',3,-569.203918,342.843872,1084.12085,0
868,'2018/02/28 04:58:31:333',3,-569.331177,342.916473,1084.363159,0
869,'2018/02/28 04:58:31:341',3,-569.331177,342.916473,1084.363159,0
870,'2018/02/28 04:58:31:356',3,-569.331177,342.916473,1084.363159,0
871,'2018/02/28 04:58:31:387',3,-569.331177,342.916473,1084.363159,0
872,'2018/02/28 04:58:31:391',3,-569.331177,342.916473,1084.363159,0
873,'2018/02/28 04:58:31:419',3,-569.331177,342.916473,1084.363159,0
874,'2018/02/28 04:58:31:423',3,-569.331177,342.916473,1084.363159,0
875,'2018/02/28 04:58:31:450',3,-569.383728,342.947784,1084.463135,0
876,'2018/02/28 04:58:31:458',3,-569.383728,342.947784,1084.463135,0
877,'2018/02/28 04:58:31:484',3,-569.52533,343.035614,1084.732666,0
878,'2018/02/28 04:58:31:491',3,-569.52533,343.035614,1084.732666,0
879,'2018/02/28 04:58:31:519',3,-569.545471,343.05246,1084.770874,0
880,'2018/02/28 04:58:31:523',3,-569.545471,343.05246,1084.770874,0
881,'2018/02/28 04:58:31:552',3,-569.545471,343.05246,1084.770874,0
882,'2018/02/28 04:58:31:557',3,-569.545471,343.05246,1084.770874,0
883,'2018/02/28 04:58:31:584',3,-569.230103,343.532288,1084.170166,0
884,'2018/02/28 04:58:31:599',3,-569.030029,343.334351,1083.789185,0
885,'2018/02/28 04:58:31:606',3,-569.030029,343.334351,1083.789185,0
886,'2018/02/28 04:58:31:633',3,-569.030029,343.334351,1083.789185,0
887,'2018/02/28 04:58:31:638',3,-569.030029,343.334351,1083.789185,0
888,'2018/02/28 04:58:31:667',3,-569.151306,343.333466,1084.020142,0
889,'2018/02/28 04:58:31:675',3,-569.151306,343.333466,1084.020142,0
890,'2018/02/28 04:58:31:689',3,-569.151306,343.333466,1084.020142,0
891,'2018/02/28 04:58:31:720',3,-569.292419,343.349304,1084.28894,0
892,'2018/02/28 04:58:31:723',3,-569.292419,343.349304,1084.28894,0
893,'2018/02/28 04:58:31:754',3,-569.226257,343.24588,1084.162964,0
894,'2018/02/28 04:58:31:756',3,-569.226257,343.24588,1084.162964,0
895,'2018/02/28 04:58:31:788',3,-569.226257,343.24588,1084.162964,0
896,'2018/02/28 04:58:31:789',3,-569.226257,343.24588,1084.162964,0
897,'2018/02/28 04:58:31:808',3,-569.226257,343.24588,1084.162964,0
898,'2018/02/28 04:58:31:823',3,-569.226257,343.24588,1084.162964,0
899,'2018/02/28 04:58:31:852',3,-569.342896,343.258698,1084.385132,0
900,'2018/02/28 04:58:31:857',3,-569.342896,343.258698,1084.385132,0
901,'2018/02/28 04:58:31:885',3,-569.342896,343.258698,1084.385132,0
902,'2018/02/28 04:58:31:889',3,-569.342896,343.258698,1084.385132,0
903,'2018/02/28 04:58:31:905',3,-569.342896,343.258698,1084.385132,0
904,'2018/02/28 04:58:31:935',3,-569.024658,343.015869,1083.779053,0
905,'2018/02/28 04:58:31:939',3,-569.024658,343.015869,1083.779053,0
906,'2018/02/28 04:58:31:957',3,-569.024658,343.015869,1083.779053,0
907,'2018/02/28 04:58:31:988',3,-569.038452,342.979431,1083.805298,0
908,'2018/02/28 04:58:31:990',3,-569.038452,342.979431,1083.805298,0
909,'2018/02/28 04:58:32:008',3,-569.038452,342.979431,1083.805298,0
910,'2018/02/28 04:58:32:023',3,-569.038452,342.979431,1083.805298,0
911,'2018/02/28 04:58:32:055',3,-568.945435,342.884827,1083.628174,0
912,'2018/02/28 04:58:32:057',3,-568.945435,342.884827,1083.628174,0
913,'2018/02/28 04:58:32:074',3,-568.945435,342.884827,1083.628174,0
914,'2018/02/28 04:58:32:090',3,-568.945435,342.884827,1083.628174,0
915,'2018/02/28 04:58:32:106',3,-568.945435,342.884827,1083.628174,0
916,'2018/02/28 04:58:32:123',3,-568.945435,342.884827,1083.628174,0
917,'2018/02/28 04:58:32:154',3,-568.928955,342.842224,1083.596924,0
918,'2018/02/28 04:58:32:157',3,-568.928955,342.842224,1083.596924,0
919,'2018/02/28 04:58:32:187',3,-568.928955,342.842224,1083.596924,0
920,'2018/02/28 04:58:32:189',3,-568.928955,342.842224,1083.596924,0
921,'2018/02/28 04:58:32:208',3,-568.928955,342.842224,1083.596924,0
922,'2018/02/28 04:58:32:223',3,-568.928955,342.842224,1083.596924,0
923,'2018/02/28 04:58:32:239',3,-568.928955,342.842224,1083.596924,0
924,'2018/02/28 04:58:32:256',3,-568.928955,342.842224,1083.596924,0
925,'2018/02/28 04:58:32:273',3,-568.928955,342.842224,1083.596924,0
926,'2018/02/28 04:58:32:303',3,-568.928955,342.842224,1083.596924,0
927,'2018/02/28 04:58:32:306',3,-568.928955,342.842224,1083.596924,0
928,'2018/02/28 04:58:32:324',3,-568.928955,342.842224,1083.596924,0
929,'2018/02/28 04:58:50:985',4,837.678406,453.607574,1450.001831,5
930,'2018/02/28 04:58:50:990',4,837.678406,453.607574,1450.001831,5
931,'2018/02/28 04:58:51:021',4,837.291321,452.79303,1449.358887,5
932,'2018/02/28 04:58:51:024',4,837.291321,452.79303,1449.358887,5
933,'2018/02/28 04:58:51:052',4,837.291321,452.79303,1449.358887,5
934,'2018/02/28 04:58:51:058',4,837.291321,452.79303,1449.358887,5
935,'2018/02/28 04:58:51:086',4,837.291321,452.79303,1449.358887,5
936,'2018/02/28 04:58:51:091',4,837.291321,452.79303,1449.358887,5
937,'2018/02/28 04:58:51:115',4,835.944336,452.899384,1448.583618,5
938,'2018/02/28 04:58:51:124',4,835.944336,452.899384,1448.583618,5
939,'2018/02/28 04:58:51:150',4,835.944336,452.899384,1448.583618,5
940,'2018/02/28 04:58:51:157',4,835.944336,452.899384,1448.583618,5
941,'2018/02/28 04:58:51:186',4,835.944336,452.899384,1448.583618,5
942,'2018/02/28 04:58:51:190',4,835.944336,452.899384,1448.583618,5
943,'2018/02/28 04:58:51:216',4,835.944336,452.899384,1448.583618,5
944,'2018/02/28 04:58:51:223',4,835.944336,452.899384,1448.583618,5
945,'2018/02/28 04:58:51:251',4,835.944336,452.899384,1448.583618,5
946,'2018/02/28 04:58:51:256',4,835.944336,452.899384,1448.583618,5
947,'2018/02/28 04:58:51:286',4,835.944336,452.899384,1448.583618,5
948,'2018/02/28 04:58:51:290',4,835.944336,452.899384,1448.583618,5
949,'2018/02/28 04:58:51:309',4,835.944336,452.899384,1448.583618,5
950,'2018/02/28 04:58:51:335',4,835.708069,451.249725,1447.994629,5
951,'2018/02/28 04:58:51:341',4,835.708069,451.249725,1447.994629,5
952,'2018/02/28 04:58:51:366',4,835.197937,451.006378,1448.474121,5
953,'2018/02/28 04:58:51:373',4,835.197937,451.006378,1448.474121,5
954,'2018/02/28 04:58:51:402',4,835.197937,451.006378,1448.474121,5
955,'2018/02/28 04:58:51:408',4,835.197937,451.006378,1448.474121,5
956,'2018/02/28 04:58:51:436',4,834.602417,451.613953,1448.614258,5
957,'2018/02/28 04:58:51:441',4,834.602417,451.613953,1448.614258,5
958,'2018/02/28 04:58:51:471',4,834.602417,451.613953,1448.614258,5
959,'2018/02/28 04:58:51:484',4,834.602417,451.613953,1448.614258,5
960,'2018/02/28 04:58:51:490',4,834.602417,451.613953,1448.614258,5
961,'2018/02/28 04:58:51:515',4,834.446228,452.352325,1449.337769,5
962,'2018/02/28 04:58:51:524',4,834.446228,452.352325,1449.337769,5
963,'2018/02/28 04:58:51:551',4,834.446228,452.352325,1449.337769,5
964,'2018/02/28 04:58:51:557',4,834.446228,452.352325,1449.337769,5
965,'2018/02/28 04:58:51:584',4,834.242371,452.067169,1449.810425,5
966,'2018/02/28 04:58:51:590',4,834.242371,452.067169,1449.810425,5
967,'2018/02/28 04:58:51:616',4,834.242371,452.067169,1449.810425,5
968,'2018/02/28 04:58:51:623',4,834.242371,452.067169,1449.810425,5
969,'2018/02/28 04:58:51:640',4,834.242371,452.067169,1449.810425,5
970,'2018/02/28 04:58:51:669',4,834.242371,452.067169,1449.810425,5
971,'2018/02/28 04:58:51:675',4,834.242371,452.067169,1449.810425,5
972,'2018/02/28 04:58:51:702',4,833.697327,452.496521,1449.536255,5
973,'2018/02/28 04:58:51:708',4,833.697327,452.496521,1449.536255,5
974,'2018/02/28 04:58:51:736',4,833.697327,452.496521,1449.536255,5
975,'2018/02/28 04:58:51:741',4,833.697327,452.496521,1449.536255,5
976,'2018/02/28 04:58:51:769',4,833.697327,452.496521,1449.536255,5
977,'2018/02/28 04:58:51:774',4,833.697327,452.496521,1449.536255,5
978,'2018/02/28 04:58:51:803',4,833.697327,452.496521,1449.536255,5
979,'2018/02/28 04:58:51:807',4,833.697327,452.496521,1449.536255,5
980,'2018/02/28 04:58:51:837',4,833.697327,452.496521,1449.536255,5
981,'2018/02/28 04:58:51:841',4,833.697327,452.496521,1449.536255,5
982,'2018/02/28 04:58:51:870',4,833.697327,452.496521,1449.536255,5
983,'2018/02/28 04:58:51:873',4,833.697327,452.496521,1449.536255,5
984,'2018/02/28 04:58:51:903',4,833.697327,452.496521,1449.536255,5
985,'2018/02/28 04:58:51:918',4,833.420898,451.193146,1449.591553,5
986,'2018/02/28 04:58:51:925',4,833.420898,451.193146,1449.591553,5
987,'2018/02/28 04:58:51:953',4,833.420898,451.193146,1449.591553,5
988,'2018/02/28 04:58:51:957',4,833.420898,451.193146,1449.591553,5
989,'2018/02/28 04:58:51:988',4,833.420898,451.193146,1449.591553,5
990,'2018/02/28 04:58:51:990',4,833.420898,451.193146,1449.591553,5
991,'2018/02/28 04:58:52:020',4,833.524292,451.115814,1450.185669,5
992,'2018/02/28 04:58:52:024',4,833.524292,451.115814,1450.185669,5
993,'2018/02/28 04:58:52:041',4,833.524292,451.115814,1450.185669,5
994,'2018/02/28 04:58:52:081',4,833.417664,450.941986,1450.308472,5
995,'2018/02/28 04:58:52:081',4,833.417664,450.941986,1450.308472,5
996,'2018/02/28 04:58:52:098',4,833.417664,450.941986,1450.308472,5
997,'2018/02/28 04:58:52:121',4,833.417664,450.941986,1450.308472,5
998,'2018/02/28 04:58:52:123',4,833.417664,450.941986,1450.308472,5
999,'2018/02/28 04:58:52:142',4,833.417664,450.941986,1450.308472,5
1000,'2018/02/28 04:58:52:158',4,833.417664,450.941986,1450.308472,5
1001,'2018/02/28 04:58:52:189',4,833.417664,450.941986,1450.308472,5
1002,'2018/02/28 04:58:52:190',4,833.417664,450.941986,1450.308472,5
1003,'2018/02/28 04:58:52:221',4,833.417664,450.941986,1450.308472,5
1004,'2018/02/28 04:58:52:224',4,833.417664,450.941986,1450.308472,5
1005,'2018/02/28 04:58:52:240',4,833.417664,450.941986,1450.308472,5
1006,'2018/02/28 04:58:52:267',4,833.417664,450.941986,1450.308472,5
1007,'2018/02/28 04:58:52:287',4,833.798035,451.047882,1451.187378,5
1008,'2018/02/28 04:58:52:291',4,833.798035,451.047882,1451.187378,5
1009,'2018/02/28 04:58:52:319',4,833.639343,450.877838,1451.052124,5
1010,'2018/02/28 04:58:52:323',4,833.639343,450.877838,1451.052124,5
1011,'2018/02/28 04:58:52:354',4,833.639343,450.877838,1451.052124,5
1012,'2018/02/28 04:58:52:357',4,833.639343,450.877838,1451.052124,5
1013,'2018/02/28 04:58:52:384',4,833.319824,449.746948,1450.573853,5
1014,'2018/02/28 04:58:52:390',4,833.319824,449.746948,1450.573853,5
1015,'2018/02/28 04:58:52:418',4,833.319824,449.746948,1450.573853,5
1016,'2018/02/28 04:58:52:425',4,833.319824,449.746948,1450.573853,5
1017,'2018/02/28 04:58:52:451',4,833.319824,449.746948,1450.573853,5
1018,'2018/02/28 04:58:52:457',4,833.319824,449.746948,1450.573853,5
1019,'2018/02/28 04:58:52:488',4,832.996826,450.517151,1450.038452,5
1020,'2018/02/28 04:58:52:491',4,832.996826,450.517151,1450.038452,5
1021,'2018/02/28 04:58:52:521',4,832.996826,450.517151,1450.038452,5
1022,'2018/02/28 04:58:52:524',4,832.996826,450.517151,1450.038452,5
1023,'2018/02/28 04:58:52:556',4,832.996826,450.517151,1450.038452,5
1024,'2018/02/28 04:58:52:557',4,832.996826,450.517151,1450.038452,5
1025,'2018/02/28 04:58:52:587',4,832.769348,449.457184,1449.62854,5
1026,'2018/02/28 04:58:52:590',4,832.769348,449.457184,1449.62854,5
1027,'2018/02/28 04:58:52:619',4,832.769348,449.457184,1449.62854,5
1028,'2018/02/28 04:58:52:623',4,832.769348,449.457184,1449.62854,5
1029,'2018/02/28 04:58:52:651',4,832.769348,449.457184,1449.62854,5
1030,'2018/02/28 04:58:52:657',4,832.769348,449.457184,1449.62854,5
1031,'2018/02/28 04:58:52:684',4,832.950562,450.034882,1448.35791,5
1032,'2018/02/28 04:58:52:689',4,832.950562,450.034882,1448.35791,5
1033,'2018/02/28 04:58:52:720',4,832.950562,450.034882,1448.35791,5
1034,'2018/02/28 04:58:52:723',4,832.950562,450.034882,1448.35791,5
1035,'2018/02/28 04:58:52:754',4,832.530823,450.719574,1447.75647,5
1036,'2018/02/28 04:58:52:757',4,832.530823,450.719574,1447.75647,5
1037,'2018/02/28 04:58:52:785',4,832.530823,450.719574,1447.75647,5
1038,'2018/02/28 04:58:52:797',4,832.530823,450.719574,1447.75647,5
1039,'2018/02/28 04:58:52:806',4,832.530823,450.719574,1447.75647,5
1040,'2018/02/28 04:58:52:824',4,832.530823,450.719574,1447.75647,5
1041,'2018/02/28 04:58:52:853',4,832.530823,450.719574,1447.75647,5
1042,'2018/02/28 04:58:52:856',4,832.530823,450.719574,1447.75647,5
1043,'2018/02/28 04:58:52:889',4,832.832153,451.203156,1446.845703,5
1044,'2018/02/28 04:58:52:890',4,832.832153,451.203156,1446.845703,5
1045,'2018/02/28 04:58:52:922',4,832.832153,451.203156,1446.845703,5
1046,'2018/02/28 04:58:52:924',4,832.832153,451.203156,1446.845703,5
1047,'2018/02/28 04:58:52:954',4,832.832153,451.203156,1446.845703,5
1048,'2018/02/28 04:58:52:956',4,832.832153,451.203156,1446.845703,5
1049,'2018/02/28 04:58:52:989',4,832.939697,450.649384,1445.775757,5
1050,'2018/02/28 04:58:52:991',4,832.939697,450.649384,1445.775757,5
1051,'2018/02/28 04:58:53:022',4,833.007507,450.621765,1446.348022,5
1052,'2018/02/28 04:58:53:023',4,833.007507,450.621765,1446.348022,5
1053,'2018/02/28 04:58:53:053',4,833.007507,450.621765,1446.348022,5
1054,'2018/02/28 04:58:53:057',4,833.007507,450.621765,1446.348022,5
1055,'2018/02/28 04:58:53:084',4,833.007507,450.621765,1446.348022,5
1056,'2018/02/28 04:58:53:101',4,833.007507,450.621765,1446.348022,5
1057,'2018/02/28 04:58:53:106',4,833.007507,450.621765,1446.348022,5
1058,'2018/02/28 04:58:53:125',4,833.007507,450.621765,1446.348022,5
